source,page,text,entities
news_excerpts_parsed.xlsx,,"https://www.straitstimes.com/singapore/courts-crime/company-director-gets-20-months-jail-152m-penalty-for-offences-related-to-iras-scheme A director of multiple companies was sentenced to 20 months’ jail and ordered to pay a penalty of $1,520,800 on Tuesday for offences committed in relation to a scheme that is meant to encourage businesses to invest in productivity and innovation. Sofian Osman, 43, pleaded guilty to nine charges of committing fraud in representing that several companies had incurred qualifying expenditure, so the firms could obtain cash payouts under the Productivity and Innovation Credit (PIC) Scheme. The offences were committed between 2014 and 2017. For these charges, cash payouts and bonuses totalling $430,600 were given by the Inland Revenue Authority of Singapore (Iras) to the various claimants as a result of the fraudulent claims. Sofian, who had another 16 similar charges taken into consideration for sentencing, had committed the offences with an accomplice, Muhammad Iskandar Abd Hakim, who was sentenced in July 2022.","[{'text': '20 months', 'label': 'DATE'}, {'text': '1,520,800', 'label': 'MONEY'}, {'text': 'Tuesday', 'label': 'DATE'}, {'text': 'Sofian Osman', 'label': 'PERSON'}, {'text': '43', 'label': 'DATE'}, {'text': 'nine', 'label': 'CARDINAL'}, {'text': 'the Productivity and Innovation Credit (PIC) Scheme', 'label': 'ORG'}, {'text': '2014', 'label': 'DATE'}, {'text': '2017', 'label': 'DATE'}, {'text': '430,600', 'label': 'MONEY'}, {'text': 'the Inland Revenue Authority of Singapore', 'label': 'ORG'}, {'text': 'Sofian', 'label': 'NORP'}, {'text': '16', 'label': 'CARDINAL'}, {'text': 'Muhammad Iskandar Abd Hakim', 'label': 'PERSON'}, {'text': 'July 2022', 'label': 'DATE'}]"
news_excerpts_parsed.xlsx,,"https://www.channelnewsasia.com/world/greta-thunberg-charged-again-disobeying-police-order-3773416 Swedish climate activist Greta Thunberg was charged with disobeying a police order on Friday (Sep 15), less than two months after she was convicted and fined for the same offence. Thunberg, 20, was fined 1,500 Swedish crowns (US$134) by a Swedish court on Jul 24 for failing to leave a protest when ordered by police. Straight after the verdict, Thunberg and other activists from the environmental group Reclaim the Future blocked the road for oil trucks in Malmo harbour and were again forcibly removed by police. ""The demonstration did not have a permit and it led to the blocking of car traffic. The woman refused to obey the police command to leave the scene,"" the prosecutor said in a statement.","[{'text': 'Swedish', 'label': 'NORP'}, {'text': 'Greta Thunberg', 'label': 'PERSON'}, {'text': 'Friday', 'label': 'DATE'}, {'text': 'less than two months', 'label': 'DATE'}, {'text': 'Thunberg', 'label': 'PERSON'}, {'text': '20', 'label': 'DATE'}, {'text': '1,500', 'label': 'CARDINAL'}, {'text': 'Swedish', 'label': 'NORP'}, {'text': '134', 'label': 'MONEY'}, {'text': 'Swedish', 'label': 'NORP'}, {'text': 'Jul 24', 'label': 'DATE'}, {'text': 'Thunberg', 'label': 'PERSON'}, {'text': 'Reclaim the Future', 'label': 'ORG'}, {'text': 'Malmo', 'label': 'LOC'}]"
news_excerpts_parsed.xlsx,,"https://www.reuters.com/world/china/hong-kong-court-convicts-four-rioting-after-2019-legislature-storming-2024-02-01/ A Hong Kong court on Thursday found four people guilty of rioting after the legislature of the financial centre was stormed during pro-democracy protests in 2019. The verdict comes after eight others had already plead guilty to charges over the incident when hundreds of protesters besieged Hong Kong's Legislative Council building on July 1, 2019. The incursion into the seat of government for the Chinese Special Administrative Region followed a protest march against a proposed extradition bill that would have allowed authorities to send individuals to mainland China for trial. District Court Judge Li Chi-ho found four people including Ho Chun-yin, actor Gregory Wong, Ng Chi-yung and Lam Kam-kwan guilty of rioting. Ho, who suffers from mild intellectual disability, cried inside the courtroom after the verdict was read.","[{'text': 'Hong Kong', 'label': 'GPE'}, {'text': 'Thursday', 'label': 'DATE'}, {'text': 'four', 'label': 'CARDINAL'}, {'text': '2019', 'label': 'DATE'}, {'text': 'eight', 'label': 'CARDINAL'}, {'text': 'hundreds', 'label': 'CARDINAL'}, {'text': ""Hong Kong's"", 'label': 'GPE'}, {'text': 'Legislative Council', 'label': 'ORG'}, {'text': 'July 1, 2019', 'label': 'DATE'}, {'text': 'the Chinese Special Administrative Region', 'label': 'ORG'}, {'text': 'China', 'label': 'GPE'}, {'text': 'District Court', 'label': 'ORG'}, {'text': 'Li Chi-ho', 'label': 'PERSON'}, {'text': 'four', 'label': 'CARDINAL'}, {'text': 'Ho Chun-yin', 'label': 'PERSON'}, {'text': 'Gregory Wong', 'label': 'PERSON'}, {'text': 'Ng Chi-yung', 'label': 'PERSON'}, {'text': 'Ho', 'label': 'PERSON'}]"
news_excerpts_parsed.xlsx,,"https://edition.cnn.com/2020/01/19/us/alaska-dentist-hoverboard-convicted-trnd/index.html A dentist in Anchorage, Alaska, has been convicted on dozens of charges after he was filmed extracting a patient’s tooth as he stood on a hoverboard, according to the Alaska Department of Law. Seth Lookhart was convicted on 46 felony and misdemeanor counts in Anchorage Superior Court on Friday by Judge Michael Wolverton, who called the evidence presented by the state during a five-week bench trial “overwhelming,” the Department of Law said in a news release. A lawsuit filed by the state in 2017 charged Lookhart with “unlawful dental acts,” saying his patient care did not meet professional standards. Lookhart, the lawsuit said, “performed a dental extraction procedure on a sedated patient while riding a hoverboard,” filmed the procedure and then sent it to several people.","[{'text': 'Anchorage', 'label': 'GPE'}, {'text': 'Alaska', 'label': 'GPE'}, {'text': 'dozens', 'label': 'CARDINAL'}, {'text': 'the Alaska Department of Law', 'label': 'ORG'}, {'text': 'Seth Lookhart', 'label': 'PERSON'}, {'text': '46', 'label': 'CARDINAL'}, {'text': 'Anchorage Superior Court', 'label': 'ORG'}, {'text': 'Friday', 'label': 'DATE'}, {'text': 'Michael Wolverton', 'label': 'PERSON'}, {'text': 'five-week', 'label': 'DATE'}, {'text': 'the Department of Law', 'label': 'ORG'}, {'text': '2017', 'label': 'CARDINAL'}, {'text': 'Lookhart', 'label': 'ORG'}, {'text': 'Lookhart', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.channelnewsasia.com/asia/vietnam-court-jails-soft-drinks-tycoon-40-miilion-scam-case-tan-hiep-phat-4291091 HO CHI MINH CITY: Vietnam's top soft drinks tycoon was jailed for eight years on Thursday (Apr 25) in a US$40 million fraud case – the latest high-profile business figure snared in the country's sweeping crackdown on corruption. The communist nation's wide-ranging campaign to wipe out endemic graft has seen more than 4,400 people charged with criminal offences, including officials and senior business figures. A court in Ho Chi Minh City found Tran Qui Thanh and his two daughters guilty of scamming investors over loans issued in 2019 and 2020. Thanh, the 71-year-old chairman of beverage group Tan Hiep Phat, was ruled to have masterminded scams to appropriate assets put up as collateral against loans, state media reported.","[{'text': 'HO CHI', 'label': 'PERSON'}, {'text': 'Vietnam', 'label': 'GPE'}, {'text': 'eight years', 'label': 'DATE'}, {'text': 'Thursday', 'label': 'DATE'}, {'text': 'US$40 million', 'label': 'MONEY'}, {'text': 'more than 4,400', 'label': 'CARDINAL'}, {'text': 'Ho Chi Minh City', 'label': 'PERSON'}, {'text': 'Tran Qui Thanh', 'label': 'PERSON'}, {'text': 'two', 'label': 'CARDINAL'}, {'text': '2019', 'label': 'DATE'}, {'text': '2020', 'label': 'DATE'}, {'text': '71-year-old', 'label': 'DATE'}, {'text': 'Tan Hiep Phat', 'label': 'PERSON'}]"
news_excerpts_parsed.xlsx,,"https://www.straitstimes.com/singapore/courts-crime/mfa-director-general-charged-over-use-of-diplomatic-bags-containing-panadol-luxury-watches A director-general of the Ministry of Foreign Affairs (MFA), Gilbert Oh Hin Kwan, was on Nov 23 charged with deceiving MFA, abetting the cheating of the ministry and giving false information to a public servant. Oh, a 44-year-old Singaporean, faces three charges. His name is not found on MFA’s website. Oh allegedly dishonestly concealed from MFA the fact that a package containing boxes of Panadol sent from Singapore to Beijing via the diplomatic bag service was for a personal acquaintance rather than for his colleague, Mr Dion Loke Cheng Wang. His charge stated that MFA accepted the package for dispatch in December 2022 on the basis that it was for Mr Loke. It would not have done so had it known the truth. Mr Loke is listed as a first secretary (political) of MFA’s Beijing embassy.","[{'text': 'the Ministry of Foreign Affairs', 'label': 'ORG'}, {'text': 'MFA', 'label': 'ORG'}, {'text': 'Gilbert Oh Hin Kwan', 'label': 'PERSON'}, {'text': 'Nov 23', 'label': 'DATE'}, {'text': 'MFA', 'label': 'ORG'}, {'text': '44-year-old', 'label': 'DATE'}, {'text': 'Singaporean', 'label': 'NORP'}, {'text': 'three', 'label': 'CARDINAL'}, {'text': 'MFA', 'label': 'ORG'}, {'text': 'MFA', 'label': 'ORG'}, {'text': 'Panadol', 'label': 'ORG'}, {'text': 'Singapore', 'label': 'GPE'}, {'text': 'Beijing', 'label': 'GPE'}, {'text': 'Dion Loke', 'label': 'PERSON'}, {'text': 'Cheng Wang', 'label': 'PERSON'}, {'text': 'MFA', 'label': 'ORG'}, {'text': 'December 2022', 'label': 'DATE'}, {'text': 'Mr Loke', 'label': 'PERSON'}, {'text': 'Loke', 'label': 'PERSON'}, {'text': 'first', 'label': 'ORDINAL'}, {'text': 'MFA', 'label': 'ORG'}, {'text': 'Beijing', 'label': 'GPE'}]"
news_excerpts_parsed.xlsx,,"https://www.straitstimes.com/tech/tech-news/singapore-firms-fined-75000-for-personal-data-lapses-affecting-over-600000-people Several companies have been fined a total of $75,000 for breaches and lapses that have affected more than 600,000 people's personal data, including their names and contact numbers, and, in some cases, financial information. This included the data of 98,000 Ministry of Defence staff and Singapore Armed Forces servicemen exposed during a breach in 2019 due to a well-known vulnerability that was knowingly left open for more than four years by healthcare training provider HMI Institute of Health Sciences. HMI was fined $35,000 for the incident, according to a judgment issued by the Personal Data Protection Commission (PDPC) last Thursday (June 10). The incident affected the data of more than 110,000 people in total, including 250 HMI employees.","[{'text': '75,000', 'label': 'MONEY'}, {'text': 'more than 600,000', 'label': 'CARDINAL'}, {'text': '98,000', 'label': 'CARDINAL'}, {'text': 'Defence', 'label': 'ORG'}, {'text': 'Singapore Armed Forces', 'label': 'ORG'}, {'text': '2019', 'label': 'DATE'}, {'text': 'more than four years', 'label': 'DATE'}, {'text': 'HMI Institute of Health Sciences', 'label': 'ORG'}, {'text': 'HMI', 'label': 'ORG'}, {'text': '35,000', 'label': 'MONEY'}, {'text': 'the Personal Data Protection Commission', 'label': 'ORG'}, {'text': 'PDPC', 'label': 'ORG'}, {'text': 'last Thursday (June 10', 'label': 'DATE'}, {'text': 'more than 110,000', 'label': 'CARDINAL'}, {'text': '250', 'label': 'CARDINAL'}, {'text': 'HMI', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.reuters.com/business/finance/indias-paytm-payments-bank-fined-over-662000-money-laundering-2024-03-01/ India's Financial Intelligence Unit (FIU) on Friday imposed a penalty of 54.9 million rupees ($662,565) on Paytm's (PAYT.NS), opens new tab banking arm, Paytm Payments Bank, for violations in reporting illegal money routed through its accounts, the country's finance ministry said. The FIU initiated a review of Paytm Payments Bank after information from law enforcement agencies about some entities engaged in illegal acts, including organising and facilitating online gambling, and routing proceeds through the bank. ""The money generated from these illegal operations, i.e. proceeds of crime, were routed and channelled through bank accounts maintained by these entities with the Paytm Payments Bank,"" the ministry said in a statement. The payments bank failed to report suspicious transactions and conduct due diligence of these accounts, the FIU's order said. Based on the ""voluminous"" material available on record, it found that the charges against Paytm Payments Bank were substantiated, the ministry added.","[{'text': ""https://www.reuters.com/business/finance/indias-paytm-payments-bank-fined-over-662000-money-laundering-2024-03-01/ India's"", 'label': 'ORG'}, {'text': 'Financial Intelligence Unit', 'label': 'ORG'}, {'text': 'FIU', 'label': 'ORG'}, {'text': 'Friday', 'label': 'DATE'}, {'text': '54.9 million rupees', 'label': 'MONEY'}, {'text': '662,565', 'label': 'MONEY'}, {'text': 'Paytm', 'label': 'PERSON'}, {'text': 'Paytm Payments Bank', 'label': 'ORG'}, {'text': 'FIU', 'label': 'ORG'}, {'text': 'Paytm Payments Bank', 'label': 'ORG'}, {'text': 'the Paytm Payments Bank', 'label': 'ORG'}, {'text': 'FIU', 'label': 'ORG'}, {'text': 'Paytm Payments Bank', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://edition.cnn.com/2023/04/04/business/tiktok-uk-data-regulator-fine/index.html The UK data regulator has fined TikTok £12.7 million ($15.9 million) for a number of breaches of data protection law, including misusing children’s personal data. The Information Commissioner’s Office estimates that, in 2020, TikTok allowed more than 1 million UK children under 13 to use its platform in violation of its own rules. The ICO said Tuesday that TikTok had not done enough to check who was using its platform, failed to take action to remove underage children and hadn’t provided proper information to users about how their data was being collected and used. The fine applies to rule breaches between May 2018 and July 2020.","[{'text': 'UK', 'label': 'GPE'}, {'text': 'TikTok', 'label': 'ORG'}, {'text': '£12.7 million', 'label': 'MONEY'}, {'text': '$15.9 million', 'label': 'MONEY'}, {'text': '2020', 'label': 'DATE'}, {'text': 'TikTok', 'label': 'ORG'}, {'text': 'more than 1 million', 'label': 'CARDINAL'}, {'text': 'UK', 'label': 'GPE'}, {'text': 'under 13', 'label': 'DATE'}, {'text': 'ICO', 'label': 'ORG'}, {'text': 'Tuesday', 'label': 'DATE'}, {'text': 'TikTok', 'label': 'ORG'}, {'text': 'between May 2018', 'label': 'DATE'}, {'text': 'July 2020', 'label': 'DATE'}]"
news_excerpts_parsed.xlsx,,"https://www.channelnewsasia.com/singapore/mas-fines-dbs-ocbc-citibank-swiss-life-breaches-3-8-million-wirecard-3577456 The Monetary Authority of Singapore (MAS) has fined banks DBS, OCBC, Citibank and insurer Swiss Life a total of S$3.8 million (US$2.83 million) for breaching its requirements on anti-money laundering and countering terrorism financing. The breaches were identified when MAS examined the financial institutions following news of irregularities relating to Wirecard AG’s financial statements and the alleged involvement of Singapore-based individuals and entities. The financial institutions were found to have inadequate money laundering and terrorism financing controls when they dealt with people who were ""involved in transactions with, or had links to, Wirecard AG or its related parties"". MAS issued fines of S$2.6 million for DBS, S$600,000 for OCBC, S$400,000 for Citibank, and S$200,000 for Swiss Life.","[{'text': 'The Monetary Authority of Singapore', 'label': 'ORG'}, {'text': 'MAS', 'label': 'ORG'}, {'text': 'DBS', 'label': 'ORG'}, {'text': 'OCBC', 'label': 'ORG'}, {'text': 'Citibank', 'label': 'ORG'}, {'text': 'Swiss Life', 'label': 'ORG'}, {'text': 'S$3.8 million', 'label': 'CARDINAL'}, {'text': 'US$2.83 million', 'label': 'MONEY'}, {'text': 'MAS', 'label': 'ORG'}, {'text': 'Wirecard AG’s', 'label': 'ORG'}, {'text': 'Singapore', 'label': 'GPE'}, {'text': 'Wirecard AG', 'label': 'ORG'}, {'text': 'MAS', 'label': 'ORG'}, {'text': 'S$2.6 million', 'label': 'CARDINAL'}, {'text': 'DBS', 'label': 'ORG'}, {'text': 'S$600,000', 'label': 'ORG'}, {'text': 'OCBC', 'label': 'ORG'}, {'text': 'S$400,000', 'label': 'ORG'}, {'text': 'Citibank', 'label': 'ORG'}, {'text': 'S$200,000', 'label': 'ORG'}, {'text': 'Swiss Life', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.reuters.com/business/aerospace-defense/indias-aviation-watchdog-fines-air-india-violating-flight-duty-time-limitations-2024-03-22/ India's air safety watchdog fined Tata Group-owned Air India 8 million rupees ($95,658) for violating flight duty time limitations and fatigue management systems of its flight crew. In January, the aviation regulator increased the mandatory weekly rest period for flight crew to 48 hours from 36 hours, a decision that followed a review of pilot fatigue data after an IndiGo (INGL.NS), opens new tab pilot collapsed and died in August last year before his flight. Air India did not provide adequate weekly rest, adequate rest before and after ultra-long flights and adequate rest on layover to flight crew, thus violating revised rules, the Directorate General of Civil Aviation (DGCA) said on Friday.","[{'text': 'https://www.reuters.com/business/aerospace-defense/indias-aviation-watchdog-fines-air-india-violating-flight-duty-time-limitations-2024-03-22/', 'label': 'GPE'}, {'text': 'India', 'label': 'GPE'}, {'text': 'Tata Group', 'label': 'ORG'}, {'text': 'Air India', 'label': 'ORG'}, {'text': '8 million rupees', 'label': 'MONEY'}, {'text': '95,658', 'label': 'MONEY'}, {'text': 'January', 'label': 'DATE'}, {'text': 'weekly', 'label': 'DATE'}, {'text': '48 hours', 'label': 'TIME'}, {'text': '36 hours', 'label': 'TIME'}, {'text': 'August last year', 'label': 'DATE'}, {'text': 'Air India', 'label': 'ORG'}, {'text': 'weekly', 'label': 'DATE'}, {'text': 'the Directorate General of Civil Aviation', 'label': 'ORG'}, {'text': 'DGCA', 'label': 'ORG'}, {'text': 'Friday', 'label': 'DATE'}]"
news_excerpts_parsed.xlsx,,"https://edition.cnn.com/2022/12/20/investing/wells-fargo-cfpb-foreclosure-fine/index.html Federal regulators fined Wells Fargo a record $1.7 billion on Tuesday for “widespread mismanagement” over multiple years that harmed over 16 million consumer accounts. The Consumer Financial Protection Bureau said Wells Fargo’s “illegal activity” included repeatedly misapplying loan payments, wrongfully foreclosing on homes, illegally repossessing vehicles, incorrectly assessing fees and interest and charging surprise overdraft fees. The CFPB ordered Wells Fargo (WFC) to pay the $1.7 billion civil penalty in addition to more than $2 billion to compensate consumers for a range of “illegal activity.” CFPB officials say this is the largest penalty imposed by the agency. The misconduct described by the CFPB echoes previously reported revelations that have emerged about Wells Fargo since 2016 when the bank’s fake-accounts scandal created a national firestorm.","[{'text': 'Wells Fargo', 'label': 'ORG'}, {'text': 'a record $1.7 billion', 'label': 'MONEY'}, {'text': 'Tuesday', 'label': 'DATE'}, {'text': 'over 16 million', 'label': 'CARDINAL'}, {'text': 'The Consumer Financial Protection Bureau', 'label': 'ORG'}, {'text': 'Wells Fargo’s', 'label': 'ORG'}, {'text': 'CFPB', 'label': 'ORG'}, {'text': 'Wells Fargo', 'label': 'ORG'}, {'text': 'WFC', 'label': 'ORG'}, {'text': '$1.7 billion', 'label': 'MONEY'}, {'text': 'more than $2 billion', 'label': 'MONEY'}, {'text': 'CFPB', 'label': 'ORG'}, {'text': 'CFPB', 'label': 'ORG'}, {'text': 'Wells Fargo', 'label': 'ORG'}, {'text': '2016', 'label': 'DATE'}]"
news_excerpts_parsed.xlsx,,"https://www.straitstimes.com/business/apple-hit-with-18-billion-eu-fine-over-app-store-rules Apple was hit on March 4 with a 1.8 billion euros (S$2.62 billion) penalty from the European Union after an investigation into allegations that it shut out music-streaming rivals, including Spotify Technology, on its platforms. The European Commission also ordered the Cupertino, California-based firm to stop preventing music streaming apps from informing users of cheaper deals away from Apple’s App Store. “For a decade, Apple abused its dominant position in the market for the distribution of music streaming apps through the App Store,” EU antitrust chief Margrethe Vestager said. “They did so by restricting developers from informing consumers about alternative, cheaper music services available outside of the Apple ecosystem.”","[{'text': 'Apple', 'label': 'ORG'}, {'text': 'March 4', 'label': 'DATE'}, {'text': '1.8 billion euros', 'label': 'MONEY'}, {'text': 'the European Union', 'label': 'ORG'}, {'text': 'Spotify Technology', 'label': 'ORG'}, {'text': 'The European Commission', 'label': 'ORG'}, {'text': 'Cupertino', 'label': 'GPE'}, {'text': 'California', 'label': 'GPE'}, {'text': 'Apple', 'label': 'ORG'}, {'text': 'a decade', 'label': 'DATE'}, {'text': 'Apple', 'label': 'ORG'}, {'text': 'the App Store', 'label': 'WORK_OF_ART'}, {'text': 'EU', 'label': 'ORG'}, {'text': 'Vestager', 'label': 'PERSON'}, {'text': 'Apple', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.straitstimes.com/singapore/burger-lobster-fined-3000-for-food-safety-lapses Burger & Lobster Singapore was fined $3,000 by the courts on April 11 for food safety lapses, the Singapore Food Agency (SFA) said in a statement. In May 2022, SFA received reports of gastroenteritis involving 132 people who ate at the Burger & Lobster outlet in Jewel Changi Airport between May 7 and 15 in 2022. Five of them were hospitalised. The SFA and the Ministry of Health found multiple lapses. These included poor housekeeping, cracked kitchen floor tiles, using a dirty oven toaster and failure to employ a food hygiene officer for the premises. In the interest of public health, SFA suspended their food business operations from May 16 to July 5 in 2022, and it directed Burger & Lobster Singapore to take necessary measures to improve food safety practices and the cleanliness of its premises.","[{'text': 'Burger & Lobster Singapore', 'label': 'ORG'}, {'text': '3,000', 'label': 'MONEY'}, {'text': 'April 11', 'label': 'DATE'}, {'text': 'the Singapore Food Agency', 'label': 'ORG'}, {'text': 'May 2022', 'label': 'DATE'}, {'text': '132', 'label': 'CARDINAL'}, {'text': 'Burger & Lobster', 'label': 'ORG'}, {'text': 'Jewel Changi Airport', 'label': 'FAC'}, {'text': 'between May 7 and 15', 'label': 'DATE'}, {'text': '2022', 'label': 'CARDINAL'}, {'text': 'Five', 'label': 'CARDINAL'}, {'text': 'SFA', 'label': 'ORG'}, {'text': 'the Ministry of Health', 'label': 'ORG'}, {'text': 'May 16 to July 5', 'label': 'DATE'}, {'text': '2022', 'label': 'CARDINAL'}, {'text': 'Burger & Lobster Singapore', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://edition.cnn.com/2024/02/22/tech/ftc-avast-cybersecurity-company-fine/index.html Cybersecurity software company Avast faces a $16.5 million fine from the Federal Trade Commission after the agency filed a complaint Wednesday accusing the company of selling consumer data to third parties. The FTC says Avast, a firm that promises to protect consumer data from online tracking, has done the opposite, collecting and selling user browsing data without knowledge or consent while simultaneously misleading users. Avast’s origins date back to the late 1980s, when its founders lived and worked in Czechoslovakia when it was part of the Soviet Bloc. The company grew its antivirus software and other offerings over time, went public and merged with other companies in the cybersecurity space over time.","[{'text': 'Avast', 'label': 'PRODUCT'}, {'text': '$16.5 million', 'label': 'MONEY'}, {'text': 'the Federal Trade Commission', 'label': 'ORG'}, {'text': 'Wednesday', 'label': 'DATE'}, {'text': 'third', 'label': 'ORDINAL'}, {'text': 'FTC', 'label': 'ORG'}, {'text': 'Avast', 'label': 'LOC'}, {'text': 'the late 1980s', 'label': 'DATE'}, {'text': 'Czechoslovakia', 'label': 'GPE'}, {'text': 'the Soviet Bloc', 'label': 'LOC'}]"
news_excerpts_parsed.xlsx,,"https://www.cbsnews.com/news/dish-fcc-satellite-space-junk-settlement/ Dish Network left one of its retired satellites floating too low in space and has now been slapped with a fine by federal regulators. The Federal Communications Commission (FCC) issued a $150,000 penalty against Dish on Monday, saying the Colorado company didn't properly dispose of its defunct direct broadcast satellite known as EchoStar-7. The Dish settlement marks the first fine ever levied against a company for space debris, FCC officials said. ""As satellite operations become more prevalent and the space economy accelerates, we must be certain that operators comply with their commitments,"" Loyaan Egal, the FCC's enforcement bureau chief, said in a statement. ""This is a breakthrough settlement, making very clear the FCC has strong enforcement authority and capability to enforce its vitally important space debris rules.""","[{'text': 'https://www.cbsnews.com/news/dish-fcc-satellite-space-junk-settlement/ Dish Network', 'label': 'PERSON'}, {'text': 'one', 'label': 'CARDINAL'}, {'text': 'The Federal Communications Commission', 'label': 'ORG'}, {'text': 'FCC', 'label': 'ORG'}, {'text': '150,000', 'label': 'MONEY'}, {'text': 'Dish', 'label': 'NORP'}, {'text': 'Monday', 'label': 'DATE'}, {'text': 'Colorado', 'label': 'GPE'}, {'text': 'EchoStar-7', 'label': 'NORP'}, {'text': 'Dish', 'label': 'NORP'}, {'text': 'first', 'label': 'ORDINAL'}, {'text': 'FCC', 'label': 'ORG'}, {'text': 'Loyaan Egal', 'label': 'PERSON'}, {'text': 'FCC', 'label': 'ORG'}, {'text': 'FCC', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.cnbc.com/2022/07/21/china-fines-didi-more-than-1-billion-for-breaking-data-security-laws.html China’s cybersecurity authority fined ride-hailing giant Didi Global on Thursday in apparent closure of a yearlong probe that prevented the company from adding new users. The Cyberspace Administration of China said it fined Didi 8.026 billion yuan ($1.19 billion) after deciding the company violated China’s network security law, data security law and personal information protection law. The administration also fined two Didi executives 1 million yuan each. Didi said in an online statement it accepted the cybersecurity regulators decision. Didi did not immediately respond to a CNBC request for comment. The cybersecurity authority’s announcement did not say whether the fine meant that Didi would soon be able to add new users or restore its presence on app stores in China.","[{'text': 'China', 'label': 'GPE'}, {'text': 'Didi Global', 'label': 'PERSON'}, {'text': 'Thursday', 'label': 'DATE'}, {'text': 'yearlong', 'label': 'DATE'}, {'text': 'The Cyberspace Administration of China', 'label': 'ORG'}, {'text': '8.026 billion yuan', 'label': 'MONEY'}, {'text': '$1.19 billion', 'label': 'MONEY'}, {'text': 'China', 'label': 'GPE'}, {'text': 'two', 'label': 'CARDINAL'}, {'text': 'Didi', 'label': 'LOC'}, {'text': '1 million yuan', 'label': 'MONEY'}, {'text': 'Didi', 'label': 'PERSON'}, {'text': 'CNBC', 'label': 'ORG'}, {'text': 'Didi', 'label': 'GPE'}, {'text': 'China', 'label': 'GPE'}]"
news_excerpts_parsed.xlsx,,"https://edition.cnn.com/2024/03/23/us/oregon-cold-case-chewing-gum-dna/index.html Robert Plympton, 60, was found guilty last week on one count of first-degree murder and four counts of second-degree murder in the killing of Mt. Hood Community College student Barbara Tucker, according to a news release from the Multnomah County District Attorney’s Office. Nineteen-year-old Tucker was “kidnapped, sexually assaulted, and beaten to death” on January 15, 1980, the release states. Charges of rape and sexual abuse against Plympton were dropped, according to a document released by the DA’s office. Plympton had pleaded not guilty, and his attorneys say they intend to appeal his convictions. “We will appeal, and we are confident that his convictions will be overturned,” attorneys Stephen Houze and Jacob Houze said in a statement to CNN.","[{'text': 'Robert Plympton', 'label': 'PERSON'}, {'text': '60', 'label': 'DATE'}, {'text': 'last week', 'label': 'DATE'}, {'text': 'one', 'label': 'CARDINAL'}, {'text': 'first', 'label': 'ORDINAL'}, {'text': 'four', 'label': 'CARDINAL'}, {'text': 'second', 'label': 'ORDINAL'}, {'text': 'Mt. Hood Community College', 'label': 'ORG'}, {'text': 'Barbara Tucker', 'label': 'PERSON'}, {'text': 'the Multnomah County', 'label': 'LOC'}, {'text': 'Nineteen-year-old', 'label': 'DATE'}, {'text': 'Tucker', 'label': 'PERSON'}, {'text': 'January 15, 1980', 'label': 'DATE'}, {'text': 'Plympton', 'label': 'ORG'}, {'text': 'Plympton', 'label': 'ORG'}, {'text': 'Stephen Houze', 'label': 'PERSON'}, {'text': 'Jacob Houze', 'label': 'PERSON'}, {'text': 'CNN', 'label': 'ORG'}]"
news_excerpts_parsed.xlsx,,"https://www.reuters.com/technology/space/musks-spacex-fined-near-amputation-suffered-by-worker-records-show-2024-02-13/ A Reuters investigation late last year found that Musk’s rocket company disregarded worker-safety regulations and standard practices at its facilities nationwide. Through interviews and government records, the news organization documented at least 600 previously unreported injuries of SpaceX workers since 2014. SpaceX has not responded to Reuters’ questions about any of the incidents, including the death of one worker and the injury of another who remains in a coma after his skull was fractured during a 2022 rocket engine malfunction. The company also did not respond to a request for comment about the new safety fine. Inspectors from Washington state’s Department of Labor and Industries discovered new safety violations at the company’s Redmond, Washington, site last December, in a visit prompted by worker complaints, according to state inspection records obtained by Reuters under an open records request. An agency spokesperson said that SpaceX can still appeal the decision.","[{'text': 'Reuters', 'label': 'ORG'}, {'text': 'late last year', 'label': 'DATE'}, {'text': 'Musk', 'label': 'PERSON'}, {'text': 'at least 600', 'label': 'CARDINAL'}, {'text': 'SpaceX', 'label': 'ORG'}, {'text': '2014', 'label': 'DATE'}, {'text': 'SpaceX', 'label': 'ORG'}, {'text': 'Reuters', 'label': 'ORG'}, {'text': 'one', 'label': 'CARDINAL'}, {'text': '2022', 'label': 'CARDINAL'}, {'text': 'Washington', 'label': 'GPE'}, {'text': 'Department of Labor and Industries', 'label': 'ORG'}, {'text': 'Redmond', 'label': 'GPE'}, {'text': 'Washington', 'label': 'GPE'}, {'text': 'last December', 'label': 'DATE'}, {'text': 'Reuters', 'label': 'ORG'}, {'text': 'SpaceX', 'label': 'ORG'}]"
